"","Contig","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt","ID_PANTHER","ID_PRINTS","ID_Pfam","ID_SMART","ID_SUPERFAMILY","Desc_PANTHER","Desc_PRINTS","Desc_Pfam","Desc_SMART","Desc_SUPERFAMILY","ID_KEGG","Desc_KEGG","ID_GO","SP","No.TM","vennLocation"
"1581","NVE6644",0,0.50127674318887,0,0,-0.561360724287151,0,0,0,0,0,"","","","","SSF56672",NA,"","","",NA,"","","GO:0005524;GO:0006464;GO:0016021","N","0;1","Condition_GF_vs_bA.A"
"1582","NVE6648",0.367046584226335,-0.367616417443704,0,0,0.734663001670039,0.478417861939708,0.500113685874172,0.881098568675871,0.514051984449536,0.93009997485356,"PTHR22594:SF16;PTHR22594","PR01042","PF00152","","SSF55681",NA,"Aspartyl-tRNA synthetase signature","tRNA synthetases class II (D; K and N)","",NA,"K01893","NARS; asparaginyl-tRNA synthetase [EC:6.1.1.22]",NA,"N","0","Condition_GF_vs_bA.A"
"1583","NVE6710",0.61869012098356,0.560999171112114,0,0,0,0,0,0,0,0,"PTHR24179:SF27;PTHR24179","","PF12796","SM00248","SSF48403",NA,"","Ankyrin repeats (3 copies)","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1584","NVE6727",0,0.586790849374425,0,0,-0.639187544254417,0,0,-0.882368475364288,-0.829971780484296,-1.14156041399958,"","","","","SSF50249",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1585","NVE6728",0,0.553898636127565,0,0,-0.86385005305063,0,-0.718550736012886,-1.05057088015155,-0.740619463228485,-1.1941272091635,"PTHR45030;PTHR33332:SF5;PTHR33332","","","","SSF52540;SSF52266",NA,"","","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"1586","NVE6762",0,-0.751386092059096,0,0,0.665355345705875,0,0,0.535142871876438,0.621173618229659,0.770877360819912,"PTHR44823","","PF00092","SM00327","SSF53300",NA,"","von Willebrand factor type A domain","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1587","NVE6776",0,-0.374167374291184,0,0,0,0,0,0,0.371495663034779,0,"PTHR14882;PTHR14882:SF1","","PF14916","","",NA,"","Coiled-coil domain of unknown function","",NA,"K16452","CCDC92; coiled-coil domain-containing protein 92",NA,"N","0","Condition_GF_vs_bA.A"
"1588","NVE6792",0,0.585910667084105,0,0,-0.861394960916624,0,-0.428500165954933,-0.911228114140136,-0.635743820307616,-1.0313149631036,"PTHR23317:SF107;PTHR23317","","","","",NA,"","","",NA,"K13708","DOCK1; dedicator of cytokinesis protein 1","GO:0005085;GO:0005622;GO:0007264","N","0","Condition_GF_vs_bA.A"
"1589","NVE6793",0,0.474036256119798,0,0,-0.743159680424146,0,-0.423212559923338,-0.813272928164278,-0.544149503859929,-0.904948718816631,"PTHR23317;PTHR23317:SF69","","PF06920","","",NA,"","Dock homology region 2","",NA,"","","GO:0005085;GO:0005622;GO:0007264","N","0","Condition_GF_vs_bA.A"
"1590","NVE6829",0,0.440561266488289,0,0,-0.420844434443062,0,0,-0.530483291136604,-0.55020012318183,-0.720455954054543,"PTHR13743:SF86;PTHR13743","","PF02138;PF00400","SM01026;SM00320","SSF81837;SSF50978",NA,"","Beige/BEACH domain;WD domain; G-beta repeat","",NA,"","","GO:0007040","N","1;0","Condition_GF_vs_bA.A"
"1591","NVE6852",0,0.863916501809232,0,0,-1.07904730829005,-0.647999178518099,-0.757287988974648,-1.40454804350936,-1.18941723702855,-1.72931045316526,"","","","","SSF56672;SSF57903",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1592","NVE6873",0,-0.317572262388127,0,0,0.310715267052094,0,0,0.370375743303492,0.377232738639526,0.498405331086023,"","","","","SSF47769",NA,"","","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"1593","NVE6877",0,0.594826682193631,0,0,0,0,0,0,0,0,"PTHR16165:SF20;PTHR16165","","","","SSF81296",NA,"","","",NA,"","","GO:0016021","N","1;0","Condition_GF_vs_bA.A"
"1594","NVE6908",0,0.646525155837018,0,0,-0.911694514839415,0,-0.575601010116393,-0.991571438380243,-0.726402079377845,-1.14531598539167,"PTHR11537:SF126;PTHR11537","PR01498;PR01491;PR00169","PF02214;PF00520","SM00225","SSF81324;SSF54695",NA,"Shaw voltage-gated K+ channel family signature;Voltage-gated potassium channel family signature;Potassium channel signature","BTB/POZ domain;Ion transport protein","",NA,"K04887","KCNC1; potassium voltage-gated channel Shaw-related subfamily C member 1","GO:0005249;GO:0008076;GO:0034765;GO:0051260","N","7","Condition_GF_vs_bA.A"
"1595","NVE6909",0,-0.317536103692971,0,0,0.445247255934997,0,0,0.329460981852839,0,0,"PTHR44199","","PF12799","SM00365","SSF52058",NA,"","Leucine Rich repeats (2 copies)","",NA,"K10411","DNAL1; dynein light chain 1, axonemal",NA,"N","0","Condition_GF_vs_bA.A"
"1596","NVE6912",0,0.70955804312152,0,0,-1.10522865229726,0,0,-0.647222338383517,0,0,"PTHR24543","","PF00754","SM00231","SSF49785",NA,"","F5/8 type C domain","",NA,"","","GO:0070492","N","0","Condition_GF_vs_bA.A"
"1597","NVE6923",0,0.75871036217007,0,0,-0.528094586904938,0,0,-0.737903403529557,-0.968519178794689,-1.1376154019109,"PTHR31326:SF1;PTHR31326","","","","",NA,"","","",NA,"","","GO:0016021","N","6","Condition_GF_vs_bA.A"
"1598","NVE6924",0,0.889023160285131,0,0,-0.782973977447731,0,0,-0.857933208620454,-0.963982391457853,-1.21461058477826,"PTHR34459:SF2;PTHR34459","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1599","NVE6937",-0.455718862942897,0.528246363844607,0,0,-0.983965226787504,-0.347476110436259,-0.622471653431415,-0.990059869328097,-0.534341006385199,-1.01626756704874,"PTHR10037;PTHR10037:SF274","PR00170","PF00520","","SSF81324",NA,"Voltage-gated Na+ channel alpha subunit signature","Ion transport protein","",NA,"K21862","DSC1; voltage-gated cation channel","GO:0001518;GO:0005244;GO:0005248;GO:0034765;GO:0005886;GO:0034220;GO:0086010","N","2;0","Condition_GF_vs_bA.A"
"1600","NVE6943",0,-0.53881325112722,0,0,0.717655731850054,0,0.372766983573304,0.742815649942117,0.563973169219283,0.871192242138555,"PTHR31022;PTHR31022:SF4","","PF15748","","",NA,"","Centriole; cilia and spindle-associated","",NA,"K16454","CCSAP; centriole, cilia and spindle-associated protein","GO:0005856","N","0","Condition_GF_vs_bA.A"
"1601","NVE6944",0.343374278633353,-0.330469399871226,0,0,0.673843678504578,0.333763011740094,0.460906328615057,0.74375851642379,0.400384237790437,0.762761489008407,"PTHR12826:SF13;PTHR12826","","","SM00322","SSF54791",NA,"","","",NA,"K11884","PNO1; RNA-binding protein PNO1","GO:0003723;GO:0005730","N","0","Condition_GF_vs_bA.A"
"1602","NVE6975",0,-0.579323764212843,0,0,0.672223879293227,0,0.37014511546503,0.757905504751175,0.665005389670791,0.948606909282012,"PTHR21694:SF19;PTHR21694","","","","",NA,"","","",NA,"","","GO:0003341;GO:0005930;GO:0036158","N","0","Condition_GF_vs_bA.A"
"1603","NVE7012",0,0.474780038365081,0,0,-0.451288019351502,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"Condition_GF_vs_bA.A"
"1604","NVE7016",-1.28046872299715,0.754506464657274,0,0,-2.03497518765442,-1.33514006011165,-1.7993771543807,-2.58950763501325,-1.3090389120161,-2.59903129558286,"PTHR33547;PTHR33547:SF1","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1605","NVE7022",-0.347229246735953,0.415022625605755,0,0,-0.762251872341708,-0.331964932762954,-0.409407375593143,-0.763282319570636,-0.416053072834683,-0.786224003398267,"PTHR10194:SF125;PTHR10194","","PF00616;PF00168;PF12004","SM00239;SM00323","SSF48350;SSF49562;SSF50729",NA,"","GTPase-activator protein for Ras-like GTPase;C2 domain;Domain of unknown function (DUF3498)","",NA,"","","GO:0005096;GO:0005737;GO:0007165;GO:0031235;GO:0046580","N","0;2","Condition_GF_vs_bA.A"
"1606","NVE704",0,-0.506576033712236,0,0,0.96730479149974,0.598613780840042,0.456004940905658,1.0288629180855,0.568134160297998,1.06466445787797,"PTHR11220","","PF04832","","SSF55136",NA,"","SOUL heme-binding protein","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1607","NVE7065",0,0.764240223958069,0,0,-0.836997842657435,0,0,-0.779552249626915,-0.706794630927548,-0.99089831196083,"PTHR14241;PTHR14241:SF31","","PF00090;PF07534","SM00209;SM00584","SSF82895",NA,"","Thrombospondin type 1 domain;TLD","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1608","NVE7066",0,0.565505322201391,0,0,-0.600884727293507,0,0,-0.524666336733813,-0.489286931641698,-0.675969212224081,"PTHR14241:SF31;PTHR14241","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1609","NVE707",0,-0.350092768689929,0,0,0.506382924677007,0.36382503190633,0.327288411869612,0.655982204705884,0.499692048718805,0.770449130592338,"PTHR10867:SF17;PTHR10867","","PF01234","","SSF53335",NA,"","NNMT/PNMT/TEMT family","",NA,"","","GO:0008168","N","0","Condition_GF_vs_bA.A"
"1610","NVE7075",0,0.5067029767433,0,0,-0.68391237052124,0,-0.456332876736272,-0.752606633933596,0,-0.885336251393412,"PTHR10217;PTHR10217:SF552","PR01463","PF00027;PF00520","SM00100","SSF81324;SSF51206",NA,"EAG/ELK/ERG potassium channel family signature","Cyclic nucleotide-binding domain;Ion transport protein","",NA,"","","GO:0005249;GO:0005887;GO:0034765;GO:0042391","N","7;3","Condition_GF_vs_bA.A"
"1611","NVE7080",-0.528303682252191,0.350877194200874,0,0,-0.879180876453065,-0.659873767730163,-0.584500199149226,-1.06281088836206,-0.534507206109868,-1.06487918359507,"PTHR11177;PTHR11177:SF312","","PF00704","SM00636","SSF51445",NA,"","Glycosyl hydrolases family 18","",NA,"K12310","CTBS; Di-N-acetylchitobiase [EC:3.2.1.-]","GO:0004568;GO:0005576;GO:0005975;GO:0006032;GO:0008061","Y","0","Condition_GF_vs_bA.A"
"1612","NVE7109",0,0.353956444665125,0,0,-0.399106865330957,0,0,-0.467501772987219,-0.422351352321387,-0.593235792716981,"PTHR10459;PTHR10459:SF7","","PF04679;PF04675;PF11411;PF01068","SM00292","SSF52113;SSF50249;SSF56091",NA,"","ATP dependent DNA ligase C terminal region;DNA ligase N terminus;DNA ligase IV;ATP dependent DNA ligase domain","",NA,"K10777","LIG4; DNA ligase 4 [EC:6.5.1.1]","GO:0003677;GO:0003910;GO:0005524;GO:0005737;GO:0005958;GO:0006297;GO:0006303;GO:0006310;GO:0032807;GO:0051103;GO:0071897","N","0","Condition_GF_vs_bA.A"
"1613","NVE7132",0,-0.401310017046404,0,0,0.366079270579353,0,0,0,0,0,"","","PF00668;PF07247","","SSF52777",NA,"","Condensation domain;Alcohol acetyltransferase","",NA,"","","GO:0016021","N","1;0","Condition_GF_vs_bA.A"
"1614","NVE7138",0,-0.43924146703641,0,0,0.738463032899685,0,0.416662716425077,0.762278553563983,0,0.816889920761491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","N","0","Condition_GF_vs_bA.A"
"1615","NVE7141",0,-0.375467463663281,0,0,0.677643082496006,0.466002820783952,0.467101346776703,0.845578533563756,0.543402914731031,0.925987272977484,"PTHR19857;PTHR19857:SF17","","PF00400","SM00320","SSF50998",NA,"","WD domain; G-beta repeat","",NA,"","","GO:0030687;GO:0042273;GO:0051082","N","0","Condition_GF_vs_bA.A"
"1616","NVE7149",0,0.37530447019594,0,0,0,0,0,0,0,0,"PTHR10098;PTHR10098:SF118","","PF13374;PF13424;PF12770;PF13181","SM00028","SSF81901;SSF48452",NA,"","Tetratricopeptide repeat;CHAT domain","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1617","NVE716",0,-0.42958696347371,0,0,0.683110129608512,0.511039132391548,0.476711278213238,0.901107531200014,0.647584365065211,1.03246086957185,"PTHR12247;PTHR12247:SF72","","PF00536;PF01530;PF02820","SM00454;SM00561","SSF103637;SSF63748;SSF47769",NA,"","SAM domain (Sterile alpha motif);Zinc finger; C2HC type;mbt repeat","",NA,"","","GO:0003700;GO:0005634;GO:0008270","N;Y","0;1","Condition_GF_vs_bA.A"
"1618","NVE7170",0,0.664289155656453,0,0,-0.693960352950809,0,-0.423804784392751,-0.77908984806096,-0.749418650766605,-1.01900609993565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0004930;GO:0016021;",NA,NA,"Condition_GF_vs_bA.A"
"1619","NVE7199",0,-0.381538328799042,0,0,0.531764337747468,0.48057441283541,0,0.698929971438056,0.54870396248963,0.83175567824952,"PTHR21228","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1620","NVE7216",0,-0.34944180096783,0,0,0.399719108064122,0.274357611361483,0.266316150382253,0.544125222382198,0.493847915285906,0.691981738998736,"PTHR22776;PTHR22776:SF49","","","","",NA,"","","",NA,"","","GO:0016021","N","4","Condition_GF_vs_bA.A"
"1621","NVE7231",0,-0.395016447952539,0,0,0.343057662789166,0,0,0.354985153705433,0.406943938868806,0.507952336783329,"PTHR24089:SF425;PTHR24089","PR00926","PF00153","","SSF103506",NA,"Mitochondrial carrier protein signature","Mitochondrial carrier protein","",NA,"K15109","SLC25A20_29; solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29","GO:0005743;GO:0006839;GO:0006865;GO:0015171;GO:0015227;GO:0016021","N","0","Condition_GF_vs_bA.A"
"1622","NVE7277",0,-0.569086413517824,0,0,0.779070014179039,0.506890207957271,0.521436192575609,1.00044481844237,0.790461217781156,1.19393701591593,"PTHR10514","PR00791","PF01401","","SSF55486",NA,"Peptidyl-dipeptidase A (M2) metalloprotease family signature","Angiotensin-converting enzyme","",NA,"K01283","ACE; peptidyl-dipeptidase A [EC:3.4.15.1]","GO:0004180;GO:0008237;GO:0008241;GO:0016021;GO:0046872","Y","0","Condition_GF_vs_bA.A"
"1623","NVE7299",0,-0.303678061511348,0,0,0.388316711186791,0,0,0.444932519773514,0.360293870098071,0.536817207119585,"PTHR18934:SF91;PTHR18934","","PF00270;PF00271;PF04408;PF07717","SM00490;SM00847;SM00487","SSF52540",NA,"","DEAD/DEAH box helicase;Helicase conserved C-terminal domain;Helicase associated domain (HA2);Oligonucleotide/oligosaccharide-binding (OB)-fold","",NA,"K12815","DHX38; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16 [EC:3.6.4.13]","GO:0004386;GO:0003676;GO:0005524","N;Y","0;4","Condition_GF_vs_bA.A"
"1624","NVE7303",0,0.809153601926692,0,0,-1.03263791044532,-0.488175923336164,-0.670437004007278,-1.2253564445396,-1.00187213602097,-1.48481933264555,"PTHR10334:SF336;PTHR10334","","PF00188","SM00198","SSF55797",NA,"","Cysteine-rich secretory protein family","",NA,"","",NA,"Y;N","0;1","Condition_GF_vs_bA.A"
"1625","NVE734",0,0.299873449592078,0,0,-0.165910944413274,0,0,0,-0.25342833860298,-0.248596583032456,"PTHR45109","","PF00076","SM00360","SSF54928",NA,"","RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain)","",NA,"K12893","SFRS4_5_6; splicing factor, arginine/serine-rich 4/5/6","GO:0003723","N","0","Condition_GF_vs_bA.A"
"1626","NVE7341",0,-0.489249496242247,0,0,0.401863748978974,0,0,0.592122608239429,0.679508355502702,0.847753656972585,"PTHR10258","","PF03185","","",NA,"","Calcium-activated potassium channel; beta subunit","",NA,"","","GO:0016021;GO:0005026;GO:0005524;GO:0007179;GO:0043235;GO:0046872;GO:0005886;GO:0006915;GO:0030154;GO:0040008","N","1","Condition_GF_vs_bA.A"
"1627","NVE7345",0,0.520341176738433,0,0,-0.787062101678392,-0.413010653290644,-0.5133279685127,-0.921351630195421,-0.654630705255462,-1.05065525189862,"PTHR44566","","PF00400","SM00320","SSF50978",NA,"","WD domain; G-beta repeat","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1628","NVE7349",0,0.386354226067587,0,0,-0.694897929706512,0,-0.610200879850901,-0.814420987614993,-0.505877283976069,-0.880199218592171,"PTHR10037:SF282;PTHR10037","PR00170","PF16905;PF00520","","SSF81324",NA,"Voltage-gated Na+ channel alpha subunit signature","Voltage-dependent L-type calcium channel; IQ-associated;Ion transport protein","",NA,"K21862","DSC1; voltage-gated cation channel","GO:0001518;GO:0005244;GO:0005248;GO:0034765","N","3;0","Condition_GF_vs_bA.A"
"1629","NVE7365",0,0.522795550825574,0,0,-0.506142952635528,-0.368315778821937,0,-0.681173005576599,-0.697825603766645,-0.91933275487986,"PTHR20883:SF14;PTHR20883","","PF05721","","SSF51197",NA,"","Phytanoyl-CoA dioxygenase (PhyH)","",NA,"","","GO:0051213;","N","0","Condition_GF_vs_bA.A"
"1630","NVE7366",0,0.478293488613064,0,0,-0.442947366526564,0,0,-0.570453693416635,-0.605799815503134,-0.784169343345746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"Condition_GF_vs_bA.A"
"1631","NVE7367",0,-0.650088315525192,0,0,0.486701950505231,0,0,0.655132746682812,0.818519111702773,0.98243438121836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0003677;GO:0004003;GO:0004527;GO:0005524;GO:0006281;",NA,NA,"Condition_GF_vs_bA.A"
"1632","NVE7370",0,-0.389980169644582,0,0,0.442518571688922,0,0,0.407177241401296,0,0.507877068721449,"PTHR42858","","PF00155","","SSF53383",NA,"","Aminotransferase class I and II","",NA,"K05825","LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]","GO:0003824;GO:0009058;GO:0030170","N","0","Condition_GF_vs_bA.A"
"1633","NVE741",0,-0.64602780964021,0,0,0.595606542756002,0,0,0.559157669950133,0.609578936834341,0.779157402526387,"PTHR19960;PTHR19960:SF25","PR00511","PF03148","","",NA,"Tektin signature","Tektin family","",NA,"K18628","TEKT1; tektin-1","GO:0005634;GO:0030317;GO:0036126;GO:0060271;GO:0060294","N","0","Condition_GF_vs_bA.A"
"1634","NVE7417",0,0.408507278073965,0,0,-0.647214415632736,0,-0.493359492128308,-0.74932208780708,-0.51061495024831,-0.839958421392921,"PTHR15351;PTHR15351:SF2","","","","",NA,"","","",NA,"","","GO:0005789;GO:0015485;GO:0030433;GO:0031625;GO:0032933","N","0","Condition_GF_vs_bA.A"
"1635","NVE7498",0,0.47002132569422,0,0,-0.695663996077361,0,0,0,0,0,"PTHR10338;PTHR10338:SF112","","PF08487;PF00022;PF00533;PF00644;PF13768","SM00609;SM00292;SM00327","SSF47587;SSF53300;SSF56399;SSF53067;SSF52113",NA,"","Vault protein inter-alpha-trypsin domain;Actin;BRCA1 C Terminus (BRCT) domain;Poly(ADP-ribose) polymerase catalytic domain;von Willebrand factor type A domain","",NA,"","","GO:0003950;GO:0006471","N","0","Condition_GF_vs_bA.A"
"1636","NVE7502",0,0.306678726213069,0,0,-0.335108222971425,0,0,-0.255949179511191,0,-0.322313009672256,"PTHR24075;PTHR24075:SF6","","PF00270;PF02889;PF00271","SM00973;SM00382;SM00487;SM00490","SSF52540;SSF46785;SSF158702;SSF81296",NA,"","DEAD/DEAH box helicase;Sec63 Brl domain;Helicase conserved C-terminal domain","",NA,"K18663","ASCC3; activating signal cointegrator complex subunit 3 [EC:3.6.4.12]","GO:0003676;GO:0005524","N","0","Condition_GF_vs_bA.A"
"1637","NVE7510",0,0.398705550525191,0,0,-0.28094121661654,0,0,0,-0.362125049523696,-0.404324229889394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K16809","QN1; protein QN1",NA,"N","0","Condition_GF_vs_bA.A"
"1638","NVE7524",0,0.546568133009419,0,0,-0.855914513177793,0,-0.625832236786366,-1.01903755803845,-0.709691177870073,-1.15248607526586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0004930;GO:0016021","N","1","Condition_GF_vs_bA.A"
"1639","NVE7532",0.747703160179257,0.58449337344515,0,0,0,0,0,0,0,0,"","","","SM00254","",NA,"","","",NA,"","",NA,"Y;N","0;3;2","Condition_GF_vs_bA.A"
"1640","NVE7545",0.321870384586742,-0.376756574624594,0,0,0.698626959211336,0.652278865395801,0.652664138264879,1.07339431152843,0.751523926941687,1.21661175261348,"PTHR11056:SF0;PTHR11056","","PF04209","","SSF51182",NA,"","homogentisate 1;2-dioxygenase","",NA,"K00451","HGD; homogentisate 1,2-dioxygenase [EC:1.13.11.5]","GO:0004411;GO:0006559;GO:0006570","N","0;1","Condition_GF_vs_bA.A"
"1641","NVE7553",0,0.434872048259582,0,0,-0.530441296132963,0,0,-0.543834607904907,0,-0.661400303146102,"PTHR33309:SF1;PTHR33309","","","","",NA,"","","",NA,"","","","N","0","Condition_GF_vs_bA.A"
"1642","NVE7555",0,0.617031874582171,0,0,-0.939650794028042,-0.761418655477865,-0.835903694293593,-1.3931359560769,-1.07051703663103,-1.64243563049233,"PTHR21444;PTHR21444:SF15","","PF14752","","",NA,"","Retinol binding protein receptor","",NA,"","","GO:0016021","N","2","Condition_GF_vs_bA.A"
"1643","NVE7559",0,0.611871947093157,0,0,-1.13323711598929,-0.711941085661068,-0.928477215478205,-1.45564682383928,-0.934281654943148,-1.59328595158779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0003964",NA,NA,"Condition_GF_vs_bA.A"
"1644","NVE7572",0,-0.444101613056696,0,0,0.518498352612126,0,0.344617663352483,0.630847117045124,0.556450377489694,0.791531277727338,"PTHR12588","","PF05153","","SSF109604",NA,"","Myo-inositol oxygenase","",NA,"K00469","MIOX; inositol oxygenase [EC:1.13.99.1]","GO:0005506;GO:0005737;GO:0019310;GO:0050113","N","0","Condition_GF_vs_bA.A"
"1645","NVE7599",0,0.56110809910013,0,0,-0.625928259130167,0,-0.511631437240308,-0.815198100058944,-0.750377940028906,-1.04371760780808,"PTHR31569:SF1;PTHR31569","","PF10551","","",NA,"","MULE transposase domain","",NA,"","","GO:0046872","N","0","Condition_GF_vs_bA.A"
"1646","NVE7661",0,0.449766476513331,0,0,-0.685100141812505,0,-0.51710795239422,-0.815835443695996,-0.580501778396822,-0.930891826171371,"PTHR24416;PTHR24416:SF489","PR00109","PF07714","SM00219","SSF56112",NA,"Tyrosine kinase catalytic domain signature","Protein tyrosine kinase","",NA,"","",NA,"N","1","Condition_GF_vs_bA.A"
"1647","NVE7719",0,0.655278551293,0,0,-0.695520508175352,0,-0.567385273967059,-1.00126955817663,-0.961027601294276,-1.30819828875878,"PTHR45026","","PF02140","","",NA,"","Galactose binding lectin domain","",NA,"","","GO:0030246","N","0","Condition_GF_vs_bA.A"
"1648","NVE7768",0,0.426211129664924,0,0,-0.680927505591684,0,-0.453437554941735,-0.772030323225735,-0.517313947298975,-0.859563248793596,"PTHR44339","","PF07910","","",NA,"","Peptidase family C78","",NA,"K01376","UFSP2; UFM1-specific protease 2 [EC:3.4.22.-]","GO:0071567","N","0","Condition_GF_vs_bA.A"
"1649","NVE7782",0,0.666070551354382,0,0,-0.709413883881532,0,-0.434741396719534,-0.726249761781538,-0.682906429254388,-0.939437745626402,"PTHR24229:SF40;PTHR24229","PR00237","PF00001","","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"K04284","GHSR; growth hormone secretagogue receptor","GO:0004930;GO:0005887;GO:0007187;GO:0042277","N","6","Condition_GF_vs_bA.A"
"1650","NVE7791",0,0.252961618744958,0,0,-0.175504323310636,0,0,-0.28461066680063,-0.362067962234952,-0.431119457089399,"PTHR43568;PTHR43568:SF1","","PF03600","","",NA,"","Citrate transporter","",NA,"","","GO:0016021;GO:0055085","N","11;0","Condition_GF_vs_bA.A"
"1651","NVE7805",0.486435324442701,-0.338826656346625,0,0,0.825261980789326,0.553269535546,0.574179289400381,0.977052750490896,0.490617426048194,0.9784464536706,"PTHR31362","","PF03385","","",NA,"","STELLO glycosyltransferases","",NA,"","","GO:0016021","N","1","Condition_GF_vs_bA.A"
"1652","NVE7807",0,-0.334861460986192,0,0,0.403379677368154,0,0,0,0,0,"PTHR19282;PTHR19282:SF294","PR00259","PF00335","","SSF48652",NA,"Transmembrane four family signature","Tetraspanin family","",NA,"K17346","TSPAN33; tetraspanin-33","GO:0005887;GO:0007166;GO:0016021","N","4","Condition_GF_vs_bA.A"
"1653","NVE7825",0,-0.381442247235782,0,0,0.556924589059654,0.303149839546229,0.397681292026679,0.684460942250425,0.508978600426554,0.795625989617622,"PTHR43953:SF2;PTHR43953","","PF00179","SM00212","SSF54495",NA,"","Ubiquitin-conjugating enzyme","",NA,"K10579","UBE2M; ubiquitin-conjugating enzyme E2 M","GO:0005524;GO:0005737;GO:0019788;GO:0045116;GO:0016740","N","0","Condition_GF_vs_bA.A"
"1654","NVE7832",0,0.573248136713711,0,0,-0.925453711176362,-0.699410361482043,-0.464050546414809,-1.11246611622258,-0.760260541759925,-1.24848479318524,"","","PF02493","SM00698","SSF82185",NA,"","MORN repeat","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1655","NVE7836",0,-0.309498729261685,0,0,0.390782429619135,0,0,0.378693173381838,0,0.450734707672319,"PTHR23113:SF306;PTHR23113","","PF00617","SM00147","SSF48366",NA,"","RasGEF domain","",NA,"","","GO:0005085;GO:0005622;GO:0007264","N","0","Condition_GF_vs_bA.A"
"1656","NVE7849",0,-0.490891019294252,0,0,0.679697412282168,0,0.502767395314407,0.854286766874036,0.66548037388612,1.01317777917547,"PTHR43028:SF4;PTHR43028","PR00377","PF00459","","SSF56655",NA,"Inositol monophosphatase superfamily signature","Inositol monophosphatase family","",NA,"K15759","IMPAD1; inositol monophosphatase 3 [EC:3.1.3.25 3.1.3.7]","GO:0016021;GO:0046854","N","1","Condition_GF_vs_bA.A"
"1657","NVE7854",0,0.411955768637925,0,0,0,0,0,0,-0.549845840465966,-0.590744621973632,"PTHR18966","","PF10613;PF00060","SM00079;SM00918","SSF53850",NA,"","Ligated ion channel L-glutamate- and glycine-binding site;Ligand-gated ion channel","",NA,"","",NA,"N","4","Condition_GF_vs_bA.A"
"1658","NVE786",0,0.551140206385981,0,0,-0.659654165703906,0,-0.4519746760986,-0.775691817991035,-0.66717785867311,-0.961913381822068,"PTHR16146:SF42;PTHR16146","","PF00147;PF00024","","SSF56496;SSF57196",NA,"","Fibrinogen beta and gamma chains; C-terminal globular domain;PAN domain","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1659","NVE7885",0,0.52134810537307,0,0,-0.595408198175867,0,-0.466267031912921,-0.85707948675274,-0.783019393949943,-1.09339953522592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","1;0","Condition_GF_vs_bA.A"
"1660","NVE7906",0,0.356395874679027,0,0,-0.572764433989935,-0.361080059279446,-0.567917400284257,-0.814509303478987,-0.598140744168078,-0.941767039205404,"PTHR24223;PTHR24223:SF237","","PF00005","SM00382","SSF90123;SSF52540",NA,"","ABC transporter","",NA,"K05673","ABCC4; ATP-binding cassette, subfamily C (CFTR/MRP), member 4","GO:0005524;GO:0016020;GO:0016021;GO:0042626;GO:0055085","N","1;0","Condition_GF_vs_bA.A"
